Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.118541,14.5309,A
1982_Ova,102658.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,1.59986,0.361207,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,156.07,0.1064,0,1.0,,0.148782,0.103187,I
1982_Ova,103528.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,1.06768,17.7628,I
1982_Ova,103634.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,0.0101572,2.5122,I
1982_Ova,103498.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,0.00988542,1.00946,A
1982_Ova,101363.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,4.0,2.5,DB
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,0.0,,0.153863,2.94273,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.616131,18.9504,A
2001_Man,3267.6,59.5,Oil,Nat Gas,798.342201654305,23.09,0.00321786309303,1.291e-05,0.015,0.0549,0,90.0,1912.6,0.78485155121812,2.97399370365182,I
1982_Ova,102951.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.0089895,0.0752322,I
1982_Ova,102955.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.00215767,0.021919,I
1982_Ova,103195.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,2.49304,0.146704,DB
1982_Ova,102558.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.0016,16.0,SW
1982_Ova,103397.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,1.57849,0.0391015,I
1982_Ova,102237.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,0.16,0.016,SW
1982_Ova,101918.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,0.0063,0.4,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,2.13878,6.03193,I
1982_Ova,102439.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,6.72414,0.00376853,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0254,0,0.0,600.0,0.777439024390244,97.5609756097561,I
1982_Ova,101480.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.4,0.04,I
1986_Kou,311.0,23.3,Kerosene,Air,814.0,3.0,0.0019,1.9e-05,0.029,0.0762,0,0.0,5480.0,0.6096,0.301752,I
1982_Ova,101673.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.004,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,2.96931,0.14306,DB
1982_Ova,103092.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.00618343,14.3301,A
1997_Rob,450.0,20.0,Oil,CO2,1025.0,8.25,0.001,1.6e-05,0.07,0.0972,0,0.0,185.0,0.498585,7.48618,I
1982_Ova,101924.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,0.01,0.63,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.119331,17.7279,A
1982_Ova,102213.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.991603,0.604296,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,198.07,0.1064,0,3.0,,0.0744957,2.05352,I
2001_Man,3193.6,53.3,Oil,Nat Gas,792.800869903778,23.96,0.00321786309303,1.291e-05,0.015,0.0549,0,1.03,1912.6,0.336257354572421,0.926492679677739,I
1982_Ova,103582.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,1.35335,0.0971464,I
1982_Ova,102221.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,1.03518,25.483,I
1982_Ova,103294.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,0.00387487,0.383586,I
1982_Ova,102833.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.00394077,9.52671,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,0.896962,9.90071,I
1982_Ova,101693.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,0.1,16.0,A
1982_Ova,102853.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,2.32844,0.126844,DB
1982_Ova,103466.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-90.0,,0.155384,0.0497202,A
1982_Ova,101624.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.01,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-1.0,464.0,0.893659,0.454817,I
1982_Ova,102177.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,1.59634,4.05767,DB
1982_Ova,102406.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,1.6,1.6,SW
1982_Ova,101818.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,1.0,15.0,I
1982_Ova,102139.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.025,1.0,I
1982_Ova,102265.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.0097502,0.237137,I
1982_Ova,102911.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,0.04,16.0,A
1997_Rob,270.0,37.0,Oil,CO2,1042.0,5.02,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,1.01237,1.5056,I
1982_Ova,102521.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,1.67024,0.392419,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,3.11043,0.471081,DB
1982_Ova,104291.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.141063,0.0983035,B
1982_Ova,102870.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.163104,22.2042,A
1982_Ova,103918.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.106229,4.0688,SW
1982_Ova,102850.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,1.63494,0.052433,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,0.357657,0.135811,SS
1982_Ova,102816.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.63,1.6,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0254,0,0.0,,0.036585365853659,3.03353658536585,SW
1982_Ova,101482.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,1.0,0.04,I
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.0433596,0.865964,SW
1982_Ova,103953.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.995793,0.0389945,A
1982_Ova,103164.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.390878,9.3898,A
1997_Rob,790.0,54.0,Oil,CO2,1059.0,14.9,0.001,1.6e-05,0.07,0.0972,0,5.0,185.0,0.097497,4.95647,I
1982_Ova,102445.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,0.401738,0.00380258,I
1982_Ova,103652.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,70.0,,2.37771,0.098162,DB
1982_Ova,103520.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.609542,0.0626874,A
1982_Ova,102466.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,2.5,2.5,I
1982_Ova,103876.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,0.0163218,0.636484,I
1982_Ova,102403.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,0.01,1.6,SW
1982_Ova,104078.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,1.17286,6.55404,I
1982_Ova,102590.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,1.0,6.3,I
1982_Ova,103105.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,0.00994115,3.86345,SW
1982_Ova,103972.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,1.00056,1.61745,A
1982_Ova,103165.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.00248709,0.365174,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999994,0.102894,SS
1982_Ova,103848.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.0025706,0.943709,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-9.0,464.0,0.485609,4.76642,SS
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-9.0,313.0,0.049026599999993,0.102894,SS
1982_Ova,102498.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.004,0.016,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.885128,9.0478,I
1982_Ova,103873.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,0.0113356,0.983864,I
1982_Ova,101982.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,4.0,0.1,DB
2001_Man,3159.0,58.3,Oil,Nat Gas,793.990910963144,24.88,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0,1912.6,0.269567232288943,0.933535638715335,I
1982_Ova,103245.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,1.68108,0.0303448,DB
1982_Ova,101567.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.0063,10.0,SW
1982_Ova,104130.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,1.09473,2.31557,I
1997_Rob,450.0,54.0,Oil,CO2,1059.0,8.25,0.001,1.6e-05,0.07,0.0972,0,-2.0,185.0,0.982499,1.19438,SW
1982_Ova,102844.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.00625642,6.14574,I
1982_Ova,102158.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.4,6.3,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,9.0,313.0,0.049026599999988,0.102894,I
1982_Ova,103621.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,0.672792,6.43793,I
1982_Ova,102920.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,0.025,25.0,A
2003_Abd,490.0,35.0,Water,Air,1000.0,5.516,0.001,3.354e-06,0.07,0.0549,0,0.0,,0.0231799,0.865964,SW
1982_Ova,103120.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.679682,0.0237137,I
1982_Ova,103686.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.00400329,2.45031,I
1982_Ova,102080.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,0.0025,16.0,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-5.0,464.0,0.19873,1.94892,SS
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.363395,18.5766,A
1982_Ova,101729.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,0.0400301,4.0,DB
1982_Ova,102495.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,4.0,1.6,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-1.0,313.0,0.049026599999997,0.102894,I
1982_Ova,102049.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,5.0,,1.0,0.63,I
1982_Ova,102288.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,0.0025,25.0,SW
1982_Ova,104280.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.00930572,0.0396285,B
1982_Ova,102188.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,10.0,,0.016,10.0,I
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,0.1,1.06881,I
1997_N. ,-80.6,-256.0,H-liq,H-gas,77.0416024653313,0.1254,1.16508037712477e-05,5.066e-07,0.07,0.00874,0,1.5,,0.00717522,1.95236,SS
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,49.07,0.1064,0,0.0,,0.308004,0.168343,I
1982_Ova,101437.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.04,6.3,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,1.0,313.0,0.049026599999992,0.102894,I
1982_Ova,101963.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,0.63,10.0,I
1982_Ova,102685.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.0772245,0.239628,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,1.0,931.0,0.917763,2.73842,I
1982_Ova,103247.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-90.0,,2.51578,0.018497,DB
1982_Ova,101652.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.004,0.25,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,1.36045,0.929265,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.0296577,0.0987154,SS
1982_Ova,103778.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,90.0,,2.65878,0.0923342,DB
1982_Ova,104050.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,1.9251,10.4025,I
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,260.0,0.216463414634146,2.17682926829268,I
1982_Ova,101786.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,1.0,,6.3,2.5,DB
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,174.07,0.1064,0,3.0,,3.36967,0.165482,DB
1982_Ova,101657.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,0.63,16.0,I
2001_Man,1373.5,59.2,Oil,Nat Gas,796.71577660984,8.426,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0052,1912.6,0.132816005497064,4.47854622271461,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.0286438,18.6322,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,1.36807,2.93117,I
1982_Ova,103123.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,1.60805,0.0390219,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,1.0,464.0,0.116129,1.78128,I
1982_Ova,102023.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,0.0063,0.4,I
1982_Ova,104272.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,90.0,,0.0559818,6.22462,I
1982_Ova,102689.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,15.0,,0.0754312,1.48463,I
2007_Ome,2000.0,30.0,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77e-05,0.019,0.189,0,90.0,275.1,0.985075,2.02764,B
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.295817,0.307031,I
1982_Ova,103987.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.00930572,6.26434,I
1982_Ova,102668.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.00628285,4.00104,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,9.0,931.0,0.119898,26.156,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,9.0,464.0,0.484433,0.987778,I
1982_Ova,104127.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,1.08741,1.55578,I
1982_Ova,103182.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-30.0,,2.55116,10.1209,I
1982_Ova,102039.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,2.0,,1.0,1.0,I
1982_Ova,103478.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-80.0,,0.410499,0.159365,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,5.0,931.0,0.361809,14.0046,A
2003_Abd,592.0,35.0,Water,Nitrogen,1000.0,6.469,0.001,2.694e-06,0.07,0.1064,0,3.0,,3.40394,7.29212,I
1982_Ova,103287.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-50.0,,0.00402473,0.0949196,I
1982_Ova,101613.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.25,,0.4,25.0,A
1982_Ova,101379.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.0,,0.063,0.025,SS
2007_Ome,9000.0,30.0,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93e-05,0.013,0.189,0,90.0,275.1,0.00975294,0.500521,I
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,30.07,0.1064,0,0.0,,0.0770296,0.581019,SW
1982_Ova,103902.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,0.00947464,16.162,A
1982_Ova,102456.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,0.616607,0.100904,I
1982_Ova,102518.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.63,0.1,SW
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,170.07,0.1064,0,3.0,,3.3555,0.930572,DB
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,124.07,0.1064,0,1.0,,0.546078,0.410279,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.447258,8.62321,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,0.0,931.0,0.205353,26.9717,A
1982_Ova,102682.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,30.0,,0.366408,0.148802,I
1982_Ova,103002.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-10.0,,0.01,4.0,SW
1982_Ova,102416.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,20.0,,0.253686,26.0368,A
1982_Ova,103136.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,0.00612763,0.0365174,I
1982_Ova,101445.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,0.04,15.0,A
1982_Ova,102329.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-1.0,,1.6,1.0,I
1982_Ova,103819.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,2.03771,1.48441,I
1982_Ova,101742.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.5,,1.0,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,1.0,313.0,0.049026599999992,0.102894,SW
1982_Ova,102379.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-5.0,,0.0016,1.6,SS
1982_Ova,102376.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,10.0,,1.5,0.1,I
1982_Ova,102743.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-1.0,,0.063,0.1,SW
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,0.0,313.0,0.0490266,0.102894,SS
1985_Piu,100.0,20.0,Water,Air,1000.0,1.12,0.001,6.957e-05,0.07,0.0954,0,0.0,260.0,0.304878048780488,4.66463414634146,I
1982_Ova,102875.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,0.01,0.25,SW
1982_Ova,103344.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-70.0,,0.0104894,0.249321,SW
1982_Ova,103593.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,3.809,0.382348,DB
1982_Ova,102846.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,2.5,1.0,DB
2001_Man,1369.8,61.2,Oil,Nat Gas,796.962258608191,8.393,0.00321786309303,1.291e-05,0.015,0.0549,0,0.0052,1912.6,0.153192094392063,3.21183924303601,A
1982_Ova,104032.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,4.26449,1.00412,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0763,0,-5.0,313.0,0.049026599999996,0.102894,SS
1982_Ova,102503.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-10.0,,0.4,0.016,SW
1982_Ova,102185.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,15.0,,0.169245,17.1544,A
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-9.0,931.0,2.99856,0.0848377,DB
1982_Ova,103157.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,1.65551,0.153993,I
1982_Ova,101544.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,0.25,,6.3,0.63,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,0.0,464.0,0.0584459,1.86794,SS
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-5.0,931.0,0.61049,0.882179,SS
2003_ Pl,2060.0,26.9,Water,Nitrogen,1000.0,23.44,0.001,2.694e-06,154.07,0.1064,0,1.0,,0.55603,0.107145,I
1982_Ova,103588.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,50.0,,2.41544,2.54418,I
1982_Ova,103978.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,80.0,,2.43623,16.9388,I
1982_Ova,101847.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.5,,2.5,2.5,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0512,0,-9.0,464.0,0.0996545,19.3236,A
1982_Ova,103996.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.259601,16.2703,A
1982_Ova,102802.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,20.0,,0.0958984,0.151588,I
1982_Ova,103080.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-50.0,,2.63423,0.0365174,DB
1982_Ova,103858.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,70.0,,0.953475,0.0968431,B
1982_Ova,101813.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,1.0,,0.01,0.025,I
1982_Ova,103378.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,-70.0,,0.630142,0.391455,SW
1982_Ova,104084.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,85.0,,0.733091,3.71228,I
1982_Ova,103922.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-80.0,,0.010213,9.34766,SW
1982_Ova,101932.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,1.0,,0.04,1.0,I
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-1.0,931.0,0.0596093,0.249795,SS
1982_Ova,102939.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,-5.0,,1.6,6.3,I
1982_Ova,102910.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,30.0,,0.633071,2.64574,I
1982_Ova,102153.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,5.0,,0.1,4.0,I
1982_Ova,101353.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.025,0,0.0,,2.5,0.04,DB
1987_Sun,350.0,22.0,Oil,Air,860.0,4.134,0.007,1e-05,0.032,0.0258,0,-1.0,931.0,2.12009,0.25085,DB
1982_Ova,103626.3,,water,Air,1000.0,1.8,0.001,1.5e-05,0.07,0.051,0,50.0,,0.0105486,0.0239112,I
